Info,Info,Info,Info,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Rate,Count,Count,Rate,Rate
Americas,Latin America and the Caribbean,Colombia,Female,1924.0,2214.0,2242.0,2000.0,1629.0,1492.0,1323.0,1385.0,1262.0,1260.0,1226.0,1348.0,1387.0,1306.0,1514.0,1495.0,1082.0,1089.0,1094.0,1099.0,975.0,1069.0,9.74444923134819,11.0340841576342,10.9970308289825,9.66271290494342,7.75537758548292,7.00451331026539,6.12888744548365,6.33471002361749,5.70300365724315,5.62802732594868,5.41323981762857,5.8855116908835,5.99136146756304,5.22927931209878,4.96668405076654,4.4784841857406,4.30147865091526,4.44905655590443,4.38548897019459,4.32539135985562,3.78037751431454,4.09557822946161,31415.0,1427.9545454545455,137.2947282762767,6.240669467103486
Americas,Latin America and the Caribbean,Colombia,Male,24615.0,25626.0,26145.0,21523.0,18581.0,16619.0,16156.0,15813.0,14878.0,14557.0,14233.0,14777.0,15046.0,15053.0,16476.0,15819.0,12351.0,11209.0,11832.0,11826.0,11372.0,13089.0,126.425680854464,129.621223844555,130.291396123699,105.721922063639,90.0090118005007,79.4392532299114,76.2557105643612,73.7446446758423,68.6045033383021,66.3916016288632,64.2053531963185,65.9534437956441,66.4798550044582,62.0996074201985,52.7740412426747,50.3386558315593,48.3247563091818,46.9495347162468,48.6292116932293,47.7253171911508,45.23542798783,51.5005926660189,357596.0,16254.363636363636,1596.720745178649,72.57821568993859
Americas,Latin America and the Caribbean,Costa Rica,Female,40.0,28.0,34.0,38.0,39.0,61.0,45.0,37.0,60.0,59.0,61.0,64.0,50.0,36.0,51.0,42.0,66.0,58.0,65.0,48.0,62.0,56.0,2.0385951040419,1.4122389762506,1.65434067718837,1.81400175347456,1.83391204659709,2.85264555498343,2.06674008952199,1.67519051896497,2.67844766994025,2.59773367550036,2.65075518276957,2.74624011836295,2.11936833498397,1.50810164772673,2.1126484886382,1.72118979293472,2.67649019674636,2.32839853351037,2.58422383036042,1.89113671500097,2.42331100108932,2.17457487061279,1100.0,50.0,47.56028477919988,2.1618311263272676
Americas,Latin America and the Caribbean,Costa Rica,Male,209.0,229.0,224.0,262.0,241.0,274.0,306.0,332.0,452.0,466.0,466.0,410.0,357.0,375.0,426.0,515.0,512.0,545.0,519.0,515.0,508.0,532.0,10.4216928491843,11.2067214108648,10.8052652421106,12.4466076006763,11.278887966385,12.616537292747,13.9038485262034,14.8791183674201,19.9839288536763,20.332324425361,20.0773754475671,17.4507627792255,15.0164044754774,15.5962249649397,17.5290103063174,20.9770028913642,20.6510818222482,21.7750979979296,20.5506139050443,20.224825443066,19.8079872979332,20.6302222673778,8675.0,394.3181818181818,368.1615421331192,16.734615551505417
Americas,Latin America and the Caribbean,Cuba,Female,155.0,159.0,185.0,153.0,146.0,168.0,133.0,139.0,120.0,153.0,126.0,132.0,138.0,147.0,156.0,139.0,121.0,130.0,108.0,105.0,,,2.80241264224391,2.86297040381837,3.3185383327502,2.73556475555583,2.60328093636093,2.98879389090529,2.36214046512677,2.46574674208777,2.126674290794,2.70900936839181,2.22881097268406,2.33253976914041,2.43548179300876,2.5905671985201,2.74565155235355,2.44379620357139,2.1259562300752,2.28396301315159,1.89770508591113,1.84585704856775,,,2813.0,140.65,49.90546069501882,2.495273034750941
Americas,Latin America and the Caribbean,Cuba,Male,432.0,446.0,476.0,489.0,514.0,516.0,443.0,429.0,395.0,412.0,379.0,402.0,483.0,527.0,444.0,480.0,451.0,386.0,383.0,395.0,,,7.74909784446825,7.98502610664898,8.50712851795902,8.72245159039367,9.15081341651672,9.17314171659525,7.86836072650724,7.61630916320996,7.01100959248107,7.31097405597935,6.72322095856811,7.12811076871355,8.55918597356753,9.33214677536699,7.85796967584725,8.49253594554303,7.98165811425805,6.83846206177151,6.79420193805054,7.01812737883425,,,8882.0,444.1,157.81993232128028,7.8909966160640135
Americas,Latin America and the Caribbean,Curaçao,Female,,2.0,6.0,2.0,7.0,6.0,3.0,3.0,,,,,,,,,,,,,,,,2.64841029172239,7.90009019269637,2.60057732816685,8.97119605267374,7.56825621070025,3.71885459278542,3.65410264374326,,,,,,,,,,,,,,,29.0,4.142857142857143,37.06148731248828,5.294498187498326
Americas,Latin America and the Caribbean,Curaçao,Male,,8.0,33.0,41.0,34.0,20.0,15.0,23.0,,,,,,,,,,,,,,,,12.2861443007648,50.4324968670722,61.9316636959609,50.7042673606192,29.4184703866322,21.7410209583442,32.8477577834904,,,,,,,,,,,,,,,174.0,24.857142857142858,259.3618213528839,37.0516887646977
Americas,Latin America and the Caribbean,Dominica,Female,,1.0,0.0,2.0,,,,,2.0,,2.0,0.0,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,2.93315343325609,0.0,6.69384647244751,,,,,5.86183651337964,,5.50846835201316,0.0,,,5.80644224767379,2.86837047873103,2.86569901563239,5.69735642661805,5.65442953873991,2.7968116347364,2.76916260522818,5.49858411459049,20.0,1.4285714285714286,54.95416083304665,3.925297202360475
Americas,Latin America and the Caribbean,Dominica,Male,,0.0,9.0,6.0,,,,,5.0,,13.0,6.0,,,7.0,9.0,15.0,17.0,12.0,14.0,14.0,8.0,,0.0,26.3473755086507,16.6616681662168,,,,,14.4246026021983,,37.8062304667809,17.2823503996544,,,20.0420883856098,22.7638112310954,42.6384684262141,48.1600045327063,31.0278686674941,33.6388865528551,39.0162335400265,22.1978662301086,135.0,9.642857142857142,372.007454709611,26.5719610506865
Americas,Latin America and the Caribbean,Dominican Republic,Female,,,,,,214.0,180.0,175.0,187.0,180.0,210.0,233.0,201.0,,187.0,,170.0,191.0,152.0,145.0,128.0,142.0,,,,,,4.7474647653209,3.93421855534372,3.76358917833663,3.98527441105116,3.77823074577488,4.34972678195137,4.75649744185156,4.0483277687289,,3.66928336933613,,3.2539307243891,3.61275947202641,2.84189890075537,2.68048341871443,2.33910370114734,2.56519107963834,2695.0,179.66666666666666,54.325980314366234,3.621732020957749
Americas,Latin America and the Caribbean,Dominican Republic,Male,,,,,,2180.0,1964.0,1936.0,2207.0,2195.0,2264.0,2280.0,2067.0,,1623.0,,1446.0,1025.0,916.0,881.0,833.0,1030.0,,,,,,46.8970839185763,41.7300965640437,40.6489796613411,45.7593760738612,44.9539735249632,45.7898188099514,45.5528573479306,40.8024723100348,,31.2972930444803,,27.266859395215,19.1216128045035,16.9097473617287,16.0989384842383,15.0701531004533,18.4514288974635,24847.0,1656.4666666666667,496.3506912987849,33.09004608658566
Americas,Latin America and the Caribbean,Ecuador,Female,145.0,148.0,185.0,182.0,218.0,166.0,222.0,229.0,213.0,276.0,237.0,249.0,231.0,253.0,186.0,172.0,177.0,196.0,138.0,149.0,165.0,227.0,2.29511856263343,2.31118087890045,2.84116412031735,2.74617335638298,3.22458537978225,2.40909699253827,3.17941080688142,3.2235375959801,2.94109362288055,3.74973755014267,3.16390932636365,3.26957358457665,2.9847560368952,3.21915941894554,2.33176824881321,2.12459134813288,2.15395037845943,2.34836158945499,1.62238028934917,1.71837683508086,1.8753308467204,2.54744118230449,4364.0,198.36363636363637,58.280697951535934,2.649122634160724
Americas,Latin America and the Caribbean,Ecuador,Male,1688.0,1510.0,1721.0,1755.0,2172.0,1955.0,2163.0,2044.0,2394.0,2349.0,2387.0,2094.0,1691.0,1472.0,1124.0,878.0,781.0,774.0,856.0,1037.0,1207.0,2268.0,26.6998709220622,23.4709832973914,26.2893903872994,26.3463140085397,32.054375109887,28.3649530497233,30.8387079815684,28.6485873629811,32.999783723222,31.8414358436068,31.8315368918111,27.4729023245172,21.8346898344218,18.7186975245413,14.0830688059399,10.8392017384697,9.49876038744483,9.26868461737846,10.0591669388087,11.9569682893591,13.7312818851287,25.5208983581274,36320.0,1650.909090909091,492.3702592822295,22.38046633101043
Americas,Latin America and the Caribbean,El Salvador,Female,,,,,,398.0,447.0,340.0,317.0,592.0,562.0,628.0,322.0,217.0,294.0,575.0,524.0,469.0,386.0,230.0,131.0,133.0,,,,,,12.6542859466856,14.218720219258,10.7799858782185,10.0099325687366,18.6210865246714,17.6100526452837,19.6017719002981,10.0106261864302,6.7189027815019,9.06631873383616,17.6636545154167,16.041074947943,14.3120300241367,11.7537313148787,6.99581786966092,3.97535824122868,4.02119380778482,6565.0,386.1764705882353,204.0545441059697,12.003208476821747
Americas,Latin America and the Caribbean,El Salvador,Male,,,,,,3484.0,3480.0,3157.0,2862.0,3790.0,3425.0,3743.0,2272.0,2296.0,3627.0,6081.0,4752.0,3474.0,2941.0,2127.0,1186.0,1006.0,,,,,,120.417485412853,120.495806620754,109.233538329312,98.6473218648066,130.151277680326,117.187145818959,127.592565542883,77.1553842198901,77.6738836958763,122.254786795674,204.331133072161,159.254880196897,116.199299526272,98.2862894803593,71.0767797974863,39.5672226595412,33.4586981307031,53703.0,3159.0,1822.9834988447537,107.2343234614561
Americas,Latin America and the Caribbean,French Guiana,Female,,,,,,,4.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,3.33627243047447,1.6266283711873,1.26323734571727,4.8440498517317,,,,,,,,,,,,,12.0,3.0,11.07018799911074,2.767546999777685
Americas,Latin America and the Caribbean,French Guiana,Male,,,,,,,38.0,26.0,31.0,25.0,,,,,,,,,,,,,,,,,,,37.3924360443659,24.8299737984657,28.2424056913261,22.1288711694002,,,,,,,,,,,,,120.0,30.0,112.59368670355789,28.148421675889473
Americas,Latin America and the Caribbean,Grenada,Female,,,,,,3.0,3.0,2.0,2.0,3.0,2.0,1.0,5.0,2.0,3.0,2.0,5.0,2.0,1.0,1.0,3.0,1.0,,,,,,5.48907673729279,5.45305825683904,3.6117381489842,3.58837724609988,5.34749826206306,3.54126458558351,1.75640428913927,8.69776989179974,3.44545415392566,5.11892980240931,3.38066260987153,8.37401709974292,3.32010823552848,1.64615827811844,1.63290632832848,4.85857497995838,1.6063353867654,41.0,2.411764705882353,70.86833429245009,4.168725546614711
Americas,Latin America and the Caribbean,Grenada,Male,,,,,,8.0,9.0,9.0,14.0,4.0,8.0,3.0,9.0,4.0,5.0,4.0,8.0,10.0,11.0,15.0,11.0,4.0,,,,,,14.3886186026853,16.0791810337127,15.9717477528638,24.672646846307,6.9993088182542,13.8980577464299,5.17388567437288,15.4039690893687,6.79151739477393,8.42225834435246,6.68678273807036,13.2763556403767,16.4794871583596,18.0060729573338,24.3969877852414,17.7658620884578,6.4147282159839,136.0,8.0,230.82746788694445,13.57808634629085
Americas,Latin America and the Caribbean,Guadeloupe,Female,,,,,9.0,2.0,7.0,,8.0,5.0,,,,,,,,,,,,,,,,,4.3946116145782,0.720263679138187,3.08432876117293,,3.7422873796036,2.51600458471947,,,,,,,,,,,,,31.0,6.2,14.457496019212387,2.8914992038424776
Americas,Latin America and the Caribbean,Guadeloupe,Male,,,,,17.0,21.0,17.0,,24.0,31.0,,,,,,,,,,,,,,,,,8.5512411985645,11.2775601944153,9.24942594545876,,12.7441297352407,16.2721814826829,,,,,,,,,,,,,110.0,22.0,58.09453855636216,11.618907711272431
Americas,Latin America and the Caribbean,Guatemala,Female,,,,,497.0,518.0,603.0,590.0,687.0,720.0,695.0,632.0,573.0,1283.0,1145.0,1162.0,1292.0,796.0,755.0,705.0,451.0,545.0,,,,,7.67970707712048,7.83116196226242,8.92370366555557,8.54783262097773,9.74926715525112,10.0145287166263,9.47614571203384,8.44690206525419,7.50788573679252,8.4045190096341,7.94526794974757,,5.44898412934721,9.51323035181802,8.87762795425117,8.16562670750638,5.14579397804047,6.12944016786343,13649.0,758.2777777777778,137.80762496008253,8.106330880004855
Americas,Latin America and the Caribbean,Guatemala,Male,,,,,4010.0,4820.0,5282.0,5191.0,5605.0,5778.0,5265.0,5049.0,4582.0,4791.0,4404.0,4308.0,4568.0,4639.0,4114.0,3682.0,2678.0,2975.0,,,,,62.8444347139179,73.9466306302132,79.367446559766,76.4025932432496,80.8479442012155,81.7272599521645,73.0345639368363,68.6806039730689,61.1232388966842,60.1874054418759,56.1115612939162,,8.06762678861052,56.4944333376343,49.2951329204197,43.4578112819169,31.1457676588536,34.1288314632263,81741.0,4541.166666666667,996.8632862935694,58.639016840798206
Americas,Latin America and the Caribbean,Guyana,Female,,,,,,28.0,23.0,28.0,38.0,29.0,31.0,34.0,27.0,30.0,,28.0,27.0,21.0,23.0,18.0,39.0,9.0,,,,,,7.35579038624467,6.04897036004524,7.37724462547969,10.0371904319162,7.68465361423834,8.24583219731479,9.08265213442325,7.21028667565727,7.95734861144267,,7.30288724863723,2.58613109615753,5.3850296176629,5.75757120613607,4.43424021757339,9.57519288489513,2.19014604623885,433.0,27.0625,108.2311673540632,6.76444795962895
Americas,Latin America and the Caribbean,Guyana,Male,,,,,,114.0,130.0,87.0,120.0,88.0,109.0,96.0,112.0,125.0,,121.0,132.0,94.0,88.0,118.0,118.0,122.0,,,,,,30.0746722454304,34.3790287924366,23.0783922583931,31.952454747336,23.5368063495884,29.3023355843262,25.9536618994836,30.3111493608948,33.7463435836727,,32.5600544640911,35.4449006334433,25.1820339582407,22.7955652264014,30.0391272360694,30.2642091102964,30.9931395923386,1774.0,110.875,469.61387504244266,29.350867190152666
Americas,Latin America and the Caribbean,Haiti,Female,,,,,,,,,,,,,,70.0,86.0,89.0,79.0,,58.0,,87.0,108.0,,,,,,,,,,,,,,1.35586720055552,1.6411538800265,1.67369068259218,1.46439386559849,,1.04529309027025,,1.52593912344795,1.870221033285,577.0,82.42857142857143,10.576558875775891,1.5109369822536987
Americas,Latin America and the Caribbean,Haiti,Male,,,,,,,,,,,,,,969.0,894.0,982.0,949.0,,685.0,,1193.0,1381.0,,,,,,,,,,,,,,19.0057445794646,17.2836300727043,18.7184263560018,17.8412802857613,,12.537204382787,,21.2830693718346,24.3440224627813,7053.0,1007.5714285714286,131.0133775113349,18.71619678733356
Americas,Latin America and the Caribbean,Honduras,Female,,,,,,,210.0,324.0,312.0,364.0,385.0,483.0,606.0,490.0,496.0,478.0,466.0,391.0,370.0,397.0,326.0,329.0,,,,,,,5.48015007135111,8.28457302101218,7.78572825778871,8.89951866521194,9.21447426317116,11.3348898487805,13.9458796311798,11.0522389026162,10.9836482469955,10.4061687514153,9.9611759959172,8.212459477236,7.63828548153919,8.05758432809996,6.50856770083349,6.46664870156967,6427.0,401.6875,144.2319913447179,9.014499459044869
Americas,Latin America and the Caribbean,Honduras,Male,,,,,,,2908.0,3264.0,4143.0,4916.0,5851.0,6621.0,6566.0,5941.0,5395.0,4670.0,4680.0,3465.0,3338.0,3680.0,3284.0,3597.0,,,,,,,74.2504231065583,81.4299475421167,101.109895455405,117.415559794775,136.878392409851,151.809246998293,147.650200798426,131.112358505264,116.894413221784,99.3727399439724,97.8540072575055,71.2115530828694,67.4502725997311,73.1349494832261,64.2286822725023,69.2969785881583,72319.0,4519.9375,1601.0996210604383,100.06872631627739
Americas,Latin America and the Caribbean,Jamaica,Female,,,,,,186.0,152.0,151.0,165.0,156.0,145.0,119.0,127.0,130.0,100.0,116.0,135.0,160.0,129.0,128.0,113.0,133.0,,,,,,13.7747881385744,11.2029870701314,11.0822027896326,12.0661620573318,11.3638557271101,10.519538228546,8.59576914797869,9.13065718803798,9.30526198249322,7.13151040041648,8.24556720794787,9.56858781465149,11.3167137960643,9.1113244934651,9.03242924361873,7.95345049540143,9.33501691182199,2345.0,137.94117647058823,168.73582269322358,9.925636629013152
Americas,Latin America and the Caribbean,Jamaica,Male,,,,,,1488.0,1188.0,1433.0,1454.0,1527.0,1302.0,1014.0,975.0,1072.0,905.0,1093.0,1219.0,1487.0,1160.0,1212.0,1220.0,1341.0,,,,,,112.168977136525,89.1303377387078,107.046066411888,108.191567531368,113.142288097165,96.0525146098309,74.4620502398537,71.2251492714763,77.9030136548286,65.4698583644617,78.7675082947303,87.582598149629,106.630334429874,83.0936927947382,86.7786435753374,87.1634962135677,95.5842023049264,21090.0,1240.5882352941176,1540.3922988189079,90.61131169522987
Americas,Latin America and the Caribbean,Martinique,Female,,,,,,,5.0,5.0,4.0,3.0,,,,,,,,,,,,,,,,,,,2.370881778351,2.58775935818168,2.00510476082639,1.41707958791326,,,,,,,,,,,,,17.0,4.25,8.38082548527233,2.0952063713180826
Americas,Latin America and the Caribbean,Martinique,Male,,,,,,,18.0,18.0,13.0,8.0,,,,,,,,,,,,,,,,,,,9.74769710655858,9.51341714964061,6.94766095414544,4.3832974450855,,,,,,,,,,,,,57.0,14.25,30.59207265543013,7.648018163857532
Americas,Latin America and the Caribbean,Mexico,Female,1285.0,1284.0,1281.0,1318.0,1207.0,1299.0,1299.0,1084.0,1426.0,1929.0,2418.0,2693.0,2764.0,2648.0,2408.0,2383.0,2813.0,3430.0,3752.0,3893.0,3957.0,4002.0,2.57200283202434,2.52985459089001,2.48666645710062,2.52065711404065,2.27465331851341,2.41315120298537,2.38166558002537,1.96093394466441,2.54658870574629,3.40278949839086,4.20917082755301,4.62171542424842,4.67826006875942,4.42344673332384,3.97290731293858,3.88584642079912,4.53493225834105,5.46939172917307,5.92464414790274,6.0925146391718,6.14337486507805,6.17125933961002,50573.0,2298.7727272727275,85.21642701128044,3.873473955058202
Americas,Latin America and the Caribbean,Mexico,Male,9452.0,9001.0,8807.0,8769.0,8122.0,8622.0,9153.0,7783.0,12580.0,17874.0,23285.0,24257.0,22986.0,20280.0,17503.0,18293.0,21673.0,28522.0,32765.0,32530.0,32336.0,31263.0,19.732090728826,18.5067904734762,17.8320560229171,17.4911718644112,15.9625924952698,16.7033790105077,17.4903218320054,14.6782134918591,23.4272849642093,32.8787505448192,42.2699559984008,43.4074806065265,40.5581987522716,35.3138675389888,30.1021429705778,31.097440718708,36.4315601968202,47.4365624747902,53.99178005016,53.1646894253431,52.5042025200881,50.5414680960317,405856.0,18448.0,711.5220007770079,32.34190912622763
Americas,Latin America and the Caribbean,Montserrat,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,41.4679659962679,,,,,,,,,,1.0,0.1111111111111111,41.4679659962679,4.6075517773631
Americas,Latin America and the Caribbean,Montserrat,Male,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,40.4040404040404,40.2171727327569,,39.8089171974522,,,,0.0,,,,,,,,,,3.0,0.3333333333333333,120.43013033424951,13.38112559269439
Americas,Latin America and the Caribbean,Nicaragua,Female,,,,,,,,,58.0,94.0,78.0,55.0,64.0,65.0,,66.0,48.0,58.0,63.0,53.0,,108.0,,,,,,,,,2.0100882168802,3.22711528632763,2.62568400330634,1.83144415629158,2.09509968790953,2.09389171519529,,2.06573739782816,1.48112308626555,1.76459859261093,1.89009233101037,1.56823687123133,,3.10799416387763,810.0,67.5,25.76110550873454,2.1467587923945453
Americas,Latin America and the Caribbean,Nicaragua,Male,,,,,,,,,678.0,708.0,707.0,683.0,609.0,529.0,,458.0,405.0,373.0,618.0,462.0,,646.0,,,,,,,,,24.19442468388,24.8853819509236,24.5053948262769,23.3201832218855,20.4927773336901,17.5449564634674,,14.7569945093025,12.8634684166913,11.6793715057778,19.0795977353938,14.0667852600186,,19.1371684692931,6876.0,573.0,226.5265043766006,18.87720869805005
Americas,Latin America and the Caribbean,Panama,Female,29.0,27.0,39.0,36.0,27.0,36.0,19.0,21.0,31.0,40.0,31.0,49.0,34.0,50.0,40.0,51.0,44.0,39.0,35.0,52.0,46.0,43.0,1.93951371866622,1.76085352538796,2.52675337186908,2.27109443086502,1.67196431656601,2.16163404439646,1.13241947082038,1.22835355875961,1.77978747041103,2.25450930041449,1.7157419601577,2.66338725786616,1.8207430085009,2.62201686586129,2.0609802846626,2.58199152043608,2.18899101692811,1.90694499588295,1.68265873541465,2.45975637532193,2.14399639062868,1.97724421817005,819.0,37.22727272727273,44.55133583798735,2.025060719908516
Americas,Latin America and the Caribbean,Panama,Male,270.0,279.0,337.0,301.0,281.0,328.0,202.0,258.0,462.0,522.0,429.0,523.0,603.0,613.0,566.0,421.0,356.0,339.0,366.0,428.0,453.0,506.0,17.9051851990603,18.1561682075296,21.4830097988366,18.8412692878189,17.255736150583,19.7888755280672,11.9473606387698,14.9825044417609,26.347373004379,29.2417234578842,23.6126988984593,28.2869136786699,32.0413153083091,32.0166800113025,29.0429063235194,21.2663966330457,17.6562954116446,16.5292721708005,17.552163735791,20.2029594975505,21.0808422378175,23.248088809537,8843.0,401.95454545454544,478.4857384311365,21.74935174686984
Americas,Latin America and the Caribbean,Paraguay,Female,,,,,,,,46.0,59.0,69.0,73.0,62.0,73.0,52.0,69.0,57.0,55.0,57.0,63.0,63.0,69.0,64.0,,,,,,,,1.65892023046008,2.10627439507532,2.4376698419966,2.54868734746063,2.13614771943836,2.48080645920441,1.74251405907257,2.27936265056181,1.85592125163329,1.76501773361454,1.80318461383694,1.96530948009141,1.93870492049463,2.0942659453691,1.91700936953306,931.0,62.06666666666667,30.729796017842748,2.048653067856183
Americas,Latin America and the Caribbean,Paraguay,Male,,,,,,,,737.0,774.0,752.0,668.0,595.0,576.0,552.0,509.0,560.0,614.0,484.0,434.0,500.0,412.0,461.0,,,,,,,,26.1602023102973,27.21525207424,26.1838212188186,22.9996422660432,20.2276546034487,19.3241220566569,18.2693256037317,16.6146628806561,18.025563467848,19.488973097758,15.1518471792207,13.4044696802632,15.2418833541715,12.3947629719693,13.6987705724853,8628.0,575.2,284.4009533376085,18.960063555840566
Americas,Latin America and the Caribbean,Peru,Female,,,,,,,,,,,,277.0,314.0,309.0,342.0,400.0,500.0,511.0,531.0,473.0,359.0,146.0,,,,,,,,,,,,1.86783874334507,2.09554713918274,2.04042026318252,2.23350599902078,2.58127832388306,3.18376270830723,3.20588789229622,3.26930130690474,2.85685320277252,2.13622784470647,0.857796116727603,4162.0,378.3636363636364,26.328419540328955,2.3934926854844503
Americas,Latin America and the Caribbean,Peru,Male,,,,,,,,,,,,1330.0,1633.0,1693.0,1713.0,1807.0,1851.0,1800.0,1906.0,1883.0,1517.0,,,,,,,,,,,,,9.07989436601088,11.0596128370206,11.3663294812241,11.3883385208556,11.8759186667162,11.9975962028483,11.489803326164,11.9409033042754,11.5747414185556,9.19425562060998,,17133.0,1713.3,110.96739374428066,11.096739374428065
Americas,Latin America and the Caribbean,Puerto Rico,Female,74.0,69.0,63.0,59.0,68.0,66.0,45.0,50.0,64.0,56.0,64.0,82.0,83.0,53.0,52.0,37.0,56.0,37.0,50.0,41.0,49.0,,3.72888957195875,3.47114796900114,3.16924524173041,2.9708479253159,3.43030762544774,3.33794914381604,2.28318147639647,2.54642644698136,3.27314999260984,2.87673917504881,3.30426441136853,4.26086025729361,4.34937536681479,2.80817167360144,2.79535852220146,2.02262055091811,3.11521194149743,2.09608748276039,2.86843876901524,2.36702651242891,2.84268494493748,,1218.0,58.0,63.91798500114385,3.0437135714830403
Americas,Latin America and the Caribbean,Puerto Rico,Male,660.0,733.0,757.0,759.0,775.0,759.0,738.0,724.0,810.0,900.0,966.0,1097.0,932.0,871.0,652.0,577.0,648.0,691.0,614.0,592.0,506.0,,35.8188834439965,39.7437315514261,41.076151766885,41.2575451978038,42.2410656739562,41.5140428497121,40.5355303810505,39.9579668680018,44.9421619343772,50.215059942833,54.2382473971537,62.0784100683598,53.2672484151279,50.4147495845558,38.3578148753018,34.5918076767435,39.6303612600987,43.1547428530031,38.9554236386459,37.9303484754659,32.6906751464297,,15761.0,750.5238095238095,902.611969000928,42.98152233337752
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,Female,,2.0,0.0,0.0,0.0,,,,,3.0,2.0,1.0,,,,,2.0,3.0,4.0,2.0,2.0,1.0,,8.64677907479464,0.0,0.0,0.0,,,,,12.4976566893707,8.3011663138671,4.13223140495868,,,,,8.17260542661,12.237405669998,16.2965980851497,8.14265939255761,0.0,4.06644572311571,22.0,1.6923076923076923,82.49354778042213,6.345657521570933
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,Male,,4.0,5.0,10.0,11.0,,,,,24.0,19.0,33.0,,,,,28.0,35.0,19.0,26.0,30.0,13.0,,17.5012579029118,21.749059353183,43.3848890431463,47.6293570036805,,,,,103.083927497638,81.5100815100815,141.137223873575,,,,,120.091784435247,85.9457252744892,81.8401102687802,43.1974772673276,43.3425797503467,56.484901151423,257.0,19.76923076923077,886.8983743318297,68.22295187167921
Americas,Latin America and the Caribbean,Saint Lucia,Female,2.0,,7.0,2.0,4.0,,,,,6.0,6.0,7.0,6.0,5.0,0.0,5.0,2.0,6.0,4.0,4.0,5.0,8.0,3.05481128349888,,8.11311485015528,2.57353611368167,4.70339082698958,,,,,7.15774945674517,6.41736188087043,8.47949043002603,7.28478707641414,5.72839393019379,0.0,5.66752057309968,2.25522366180666,6.7315891038011,4.46563138445737,0.0,5.53030051653007,8.81916846265358,79.0,4.647058823529412,86.98206955092344,5.116592326524908
Americas,Latin America and the Caribbean,Saint Lucia,Male,21.0,,35.0,34.0,33.0,,,,,33.0,38.0,39.0,33.0,28.0,34.0,23.0,28.0,45.0,33.0,46.0,47.0,62.0,26.0503029083917,,44.1771173707778,41.9538551295508,40.6538745921686,,,,,38.9181277904261,45.1718878329227,45.0621709693715,37.8591629743023,32.2975061711306,39.057563956761,26.3154883811398,31.9159243364622,51.1180656923942,37.3662458246051,51.9292858594297,52.9127333930009,69.7099167978412,612.0,36.0,712.4692299806761,41.90995470474565
Americas,Latin America and the Caribbean,Saint Vincent and the Grenadines,Female,,,,,6.0,7.0,6.0,9.0,3.0,3.0,3.0,,1.0,,,,4.0,5.0,7.0,0.0,5.0,0.0,,,,,11.2754329053421,12.7744219574064,11.2989243424026,16.4174295640967,5.56880725429958,6.43416635583737,5.62419152246864,,1.89717321191425,,,,7.73634535045644,9.70449803483915,13.6121887427199,0.0,9.76591111067707,0.0,59.0,4.214285714285714,112.1094903524602,8.007820739461442
Americas,Latin America and the Caribbean,Saint Vincent and the Grenadines,Male,,,,,23.0,19.0,14.0,31.0,13.0,20.0,22.0,,3.0,,,,36.0,34.0,27.0,19.0,28.0,32.0,,,,,39.6314646497274,33.1903817767335,24.3074897452777,54.8880773294598,23.0316774147828,34.774411013972,39.3092296284384,,5.41780290033049,,,,66.3490513007179,62.9326620516048,50.1336898395722,35.4242992048177,52.4010929370813,60.1402018455524,321.0,22.928571428571427,581.9315316380683,41.56653797414774
Americas,Latin America and the Caribbean,Suriname,Female,,,,,,,,15.0,10.0,,,,,3.0,6.0,11.0,16.0,11.0,7.0,6.0,14.0,7.0,,,,,,,,5.56805446299672,3.7691117522789,,,,,1.06630649202936,2.10966384264721,3.82631986294818,5.50404117022795,3.74119119527658,2.35393813850572,1.99425654116146,4.59906803171386,2.27570120043238,106.0,9.636363636363637,36.80765269021832,3.3461502445653015
Americas,Latin America and the Caribbean,Suriname,Male,,,,,,,,30.0,33.0,,,,,26.0,26.0,23.0,25.0,25.0,31.0,24.0,41.0,28.0,,,,,,,,11.4377844005091,12.2848522188118,,,,,9.20021797439509,9.11396487267616,7.9863190881707,8.59823048416636,8.51685741588326,10.4609393586094,8.01505494487145,13.5467553042981,9.16869414873587,312.0,28.363636363636363,108.32967021112728,9.848151837375207
